681,485,682,809,83,816,797,668,814,812,1224,1219,830,1220,992,804,807,183,386,829,729,671,1115,518,1213,1230,1198,828,1225,514,806,123,865,1229,864,966,1223,1109,844,663,322,810,861,450,316,468,1030,688,484,476,1175,199,61,709,27,849,940,368,1051,94,189,858,879,359,1028,748,943,74,1069,1149,1118,556,1154,833,17,532,1002,1091,424,1089,1110,933,460,79,1176,274,1159,326,604,801,374,355,311,1178,968,217,970,163,1040,1167,321,689,897,781,1177,1017,524,478,971,1222,882,1165,941,314,684,1078,99,1064,885,161,516,1194,187,1150,1157,142,947,411,561,419,550,837,19,1085,836,565,57,1113,392,1226,465,999,113,994,945,570,1027,175,632,1052,116,350,932,594,560,641,1123,1075,1107,1105,48,277,1020,1043,200,543,1066,141,72,170,869,148,891,835,128,609,219,1104,579,1056,365,1203,422,474,262,1054,444,1049,910,23,913,435,593,912,538,1094,926,1153,8,222,842,333,834,351,981,1060,1004,856,863,1142,974,398,267,536,501,174,1034,654,512,1143,868,227,1221,840,866,309,857,831,843,542,907,234,282,874,948,1121,47,442,901,451,243,1,102,432,1117,764,562,192,1033,375,370,1087,959,455,50,466,251,1072,207,69,545,847,147,1183,993,871,1077,387,848,390,1144,870,504,507,334,586,967,1212,508,591,1122,575,935,1166,513,838,88,960,1065,1161,100,942,503,1189,1102,845,760,789,401,919,915,191,285,338,1197,1073,97,193,929,544,1215,1045,95,1174,409,64,554,1214,1026,862,1011,1139,1038,551,859,1141,924,1155,1227,1200,284,1070,934,597,1188,1008,794,788,1127,888,520,205,954,261,280,140,984,995,1182,718,335,707,332,979,216,16,49,1010,11,283,223,477,961,341,90,1120,559,659,997,1138,589,1164,12,517,427,1218,902,1067,1163,949,515,218,977,325,914,875,1098,1068,1187,1111,486,1061,202,614,982,1053,1217,599,448,495,1129,905,687,293,167,256,1035,388,581,145,385,1205,231,973,258,1140,610,328,717,904,1145,78,1170,39,572,7,896,988,1135,471,1050,1211,233,428,177,1114,290,964,623,1032,418,962,1152,529,1134,55,324,1216,143,1095,446,1003,397,972,1201,237,114,224,493,108,990,364,1136,89,1172,204,461,498,1202,1021,260,496,953,225,533,122,292,1013,1101,758,951,1185,985,1041,1210,459,1062,1044,1208,1012,32,1007,159,131,1148,1137,567,987,1162,928,1005,906,996,295,1082,1083,1168,443,678,38,1016,101,296,473,1076,393,923,1195,1196,437,1046,1192,93,1084,125,44,1199,607,1190,1100,287,872,1009,963,178,588,894,103,73,726,416,911,317,746,396,67,117,580,190,470,939,899,883,257,166,603,457,137,421,1130,107,1193,30,153,491,403,587,685,1156,68,1057,952,436,638,510,568,408,546,1146,54,208,417,1128,51,173,584,1024,132,211,1116,438,156,535,629,509,900,13,946,454,647,820,1106,1206,1036,1160,201,238,1158,86,590,766,172,1186,1132,1131,986,1081,85,1207,1086,21,394,1006,45,1204,1179,6,527,1119,80,1055,695,1133,761,895,938,349,357,555,1151,1184,1209,255,600,1180,1147,1042,978,1039,989,624,447,490,790,1124,619,917,179,134,149,480,893,26,56,489,531,1079,931,937,281,884,1112,936,679,343,890,1063,228,367,832,1228,76,268,71,320,1126,927,683,59,1074,1015,1171,18,1173,186,525,1025,1037,1018,644,921,627,111,702,29,605,552,33,65,66,181,1103,482,165,577,430,1014,733,1096,1058,494,922,1019,1000,851,1088,331,583,916,1125,249,645,956,115,479,955,77,312,112,245,1108,345,889,920,360,608,903,169,144,887,121,714,276,537,407,1080,182,881,352,272,998,41,1181,420,196,304,606,656,1090,1022,1029,944,898,950,60,991,526,918,176,327,1031,643,469,1071,203,975,1099,391,150,236,666,634,637,631,930,957,892,1001,1093,1047,1097,1048,785,908,1169,983,120,880,1059,886,958,976,969,980,965,1092,909,464,1023,
Laplacian Score information
1066 : 0.981952298586
141 : 0.981955882597
72 : 0.982072504912
170 : 0.982118862698
869 : 0.982257801627
148 : 0.982311149691
891 : 0.982311149691
835 : 0.982325781903
128 : 0.98236844806
609 : 0.98236844806
219 : 0.98253847201
1104 : 0.982604339143
579 : 0.982687547102
1056 : 0.982719301401
365 : 0.982775235894
1203 : 0.982775235894
422 : 0.982920917488
474 : 0.983069890459
262 : 0.983275661988
1054 : 0.983376453323
444 : 0.983436657273
1049 : 0.983476561553
910 : 0.983622555233
23 : 0.983664849184
913 : 0.983664849184
435 : 0.983735031152
593 : 0.98394609757
912 : 0.98394609757
538 : 0.98396184639
1094 : 0.984113984803
926 : 0.984189384521
1153 : 0.984236140858
8 : 0.984269561771
222 : 0.984269561771
842 : 0.984307528025
333 : 0.984398157015
834 : 0.984448796131
351 : 0.984459505052
981 : 0.984465289149
1060 : 0.984468842693
1004 : 0.984498011603
856 : 0.984589313523
863 : 0.98459566963
1142 : 0.98459566963
974 : 0.984951703636
398 : 0.98522929273
267 : 0.985258491228
536 : 0.985285385039
501 : 0.985300678943
174 : 0.985614193135
1034 : 0.985666649532
654 : 0.985994435326
512 : 0.9860752598
1143 : 0.986448549138
868 : 0.986463122684
227 : 0.986471078627
1221 : 0.986846939453
840 : 0.987040457021
866 : 0.987159065808
309 : 0.987226370568
857 : 0.987680241362
831 : 0.987733234915
843 : 0.987846504843
542 : 0.98826343224
907 : 0.9884459465
234 : 0.988463497853
282 : 0.98872684421
874 : 0.988747385612
948 : 0.988772215562
1121 : 0.988901316789
47 : 0.989044172696
442 : 0.989129143927
901 : 0.989279118125
451 : 0.989310348908
243 : 0.989591060748
1 : 0.989630426782
102 : 0.989914646184
432 : 0.989965831178
1117 : 0.990015889573
764 : 0.990108516618
562 : 0.990142342431
192 : 0.99022321962
1033 : 0.990243206981
375 : 0.99058846384
370 : 0.99060149396
1087 : 0.990668316585
959 : 0.990746127356
455 : 0.9907701677
50 : 0.990790016177
466 : 0.990982546417
251 : 0.991075721952
1072 : 0.991106890105
207 : 0.991295427141
69 : 0.991381892687
545 : 0.991434100145
847 : 0.991589863377
147 : 0.991590729839
1183 : 0.991601630993
993 : 0.991638776418
871 : 0.991835914262
1077 : 0.991954041343
387 : 0.992039172966
848 : 0.992083108574
390 : 0.992156765665
1144 : 0.992283517927
870 : 0.992499105708
504 : 0.992536962053
507 : 0.992726412313
334 : 0.992736498582
586 : 0.992848175335
967 : 0.9928586948
1212 : 0.992903405626
508 : 0.992936883107
591 : 0.992958366118
1122 : 0.993050799022
575 : 0.993135343255
935 : 0.993209540707
1166 : 0.993284398228
513 : 0.993309086716
838 : 0.993461582728
88 : 0.993468863129
960 : 0.993476487429
1065 : 0.99348323131
1161 : 0.993527404137
100 : 0.993533771525
942 : 0.993550518734
503 : 0.993557972178
1189 : 0.993565345059
1102 : 0.99357207958
845 : 0.993575010974
760 : 0.993659100257
789 : 0.993668179318
401 : 0.993675265082
919 : 0.993678831305
915 : 0.993699493423
191 : 0.993841728415
285 : 0.993853613341
338 : 0.993869926581
1197 : 0.993875888291
1073 : 0.99389606589
97 : 0.993896514934
193 : 0.99397758654
929 : 0.994003185631
544 : 0.994037327857
1215 : 0.994060132164
1045 : 0.994103368245
95 : 0.99410785664
1174 : 0.994142790302
409 : 0.994145139643
64 : 0.994170494388
554 : 0.994182891277
1214 : 0.994193280776
1026 : 0.994215084109
862 : 0.994247640099
1011 : 0.994259454403
1139 : 0.99428323561
1038 : 0.994313179528
551 : 0.994320022218
859 : 0.994333005254
1141 : 0.994334644495
924 : 0.994341911711
1155 : 0.994360997469
1227 : 0.994373827567
1200 : 0.994389989862
284 : 0.994392371503
1070 : 0.994393194956
