474,684,1224,524,828,1219,561,177,514,1225,764,1230,518,865,864,844,1220,830,842,1229,861,219,829,1222,901,947,835,565,227,866,1223,1084,1226,869,833,333,501,204,858,1050,507,314,834,907,1166,1101,1221,959,1033,83,599,1023,542,1165,545,663,1143,1006,1059,856,941,464,233,282,729,843,681,685,1098,7,973,1183,871,960,255,1189,671,538,967,1170,536,1086,847,1119,992,1122,874,654,797,388,69,816,972,969,554,857,1100,33,758,1095,167,624,80,1055,809,374,387,512,370,1116,840,963,496,64,1004,225,1038,1161,1003,927,980,893,1029,885,859,974,178,588,894,1140,957,1131,430,1014,1181,1136,169,41,1162,1153,837,260,1218,965,503,1121,583,919,949,870,807,1124,790,455,29,469,879,86,714,121,391,831,451,994,223,1017,486,1073,409,1064,683,1016,465,321,875,183,997,122,695,570,498,394,466,525,1025,872,1164,427,1132,1013,702,95,1051,1105,1077,1206,904,338,349,555,357,176,131,1156,933,181,66,1103,899,290,515,276,909,251,610,953,21,981,1215,971,911,1028,359,243,460,1127,320,71,1126,1107,1011,794,443,678,1172,948,845,125,1089,159,1043,39,341,594,1069,551,1047,567,1188,988,952,428,1080,1185,552,820,647,163,102,1112,951,44,262,989,459,419,550,140,364,945,1042,368,6,175,632,446,930,938,490,983,76,268,55,976,1118,1052,1030,1204,1168,454,317,73,182,900,471,1063,923,280,1216,1200,1114,482,189,94,717,689,897,1088,444,851,985,1186,172,1149,766,940,849,473,101,296,946,537,165,13,258,832,1228,85,1207,1018,1157,150,709,418,804,149,480,18,186,1104,627,1148,1109,355,173,584,51,1024,114,179,1139,12,1097,470,166,868,883,1208,1197,67,527,438,97,113,245,1217,
Score Information 
233 : 0.003244586033311983
282 : 0.0031985520690622393
729 : 0.0031970205977780884
843 : 0.0031156140930652223
681 : 0.0030559538695108194
685 : 0.003046815316358875
1098 : 0.0030151688758152523
7 : 0.003004224419757824
973 : 0.002998698908918204
1183 : 0.00278719312754993
871 : 0.002736600278824138
960 : 0.0026575517503805352
255 : 0.002618344846472201
1189 : 0.0025722146278145362
671 : 0.002566833528831172
538 : 0.0025638810133147005
967 : 0.0024897179366040177
1170 : 0.002439928463671125
536 : 0.0024265325369093806
1086 : 0.0024016378046631337
847 : 0.002375705229748469
1119 : 0.0023357488609559622
992 : 0.0022503484854933145
1122 : 0.002246410891745274
874 : 0.0022376764875359015
654 : 0.0022075712428905794
797 : 0.002149154710689721
388 : 0.0021469984290789926
69 : 0.0021469984290789917
816 : 0.002136808786232518
972 : 0.0020917154297635317
969 : 0.001995893177034129
554 : 0.001971834294574272
857 : 0.0019702229402201225
1100 : 0.0018757110134813646
33 : 0.0018655523577316806
758 : 0.001848791752460991
1095 : 0.001833040388548874
167 : 0.001775233084503191
624 : 0.0017376238476214364
80 : 0.0017363428656855958
1055 : 0.0017363428656855958
809 : 0.0017204516054692665
374 : 0.0017004537671678566
387 : 0.001656833582126501
512 : 0.0016521883493227285
370 : 0.0016412741981057931
1116 : 0.001631237249847823
840 : 0.0016279434992672592
963 : 0.0016105062743920473
496 : 0.001607962884772503
64 : 0.0015984356326180602
1004 : 0.0015930413358436104
225 : 0.0015920271217509223
1038 : 0.001577977071555586
1161 : 0.0015705570418598452
1003 : 0.0015688982784292402
927 : 0.0015508953491311455
980 : 0.001536122094589259
893 : 0.0015178817626035224
1029 : 0.0015091952752943677
885 : 0.0014747588805150327
859 : 0.0014644918079078529
974 : 0.0014633875162885558
178 : 0.00146142818448993
588 : 0.00146142818448993
894 : 0.00146142818448993
1140 : 0.00145113496528895
957 : 0.001439535018471835
1131 : 0.001426244342054348
430 : 0.0014259610861159745
1014 : 0.0014259610861159745
1181 : 0.0014185040753149376
1136 : 0.0014051994555479212
169 : 0.001377121828820691
41 : 0.001372390873676967
1162 : 0.001366519146598838
1153 : 0.0013387934361153795
837 : 0.0013374590440610049
260 : 0.0013112476851518953
1218 : 0.0012995062327497116
965 : 0.0012973266714284026
503 : 0.0012807805802012714
1121 : 0.001232553381369801
583 : 0.0012169450774617585
919 : 0.0012168801322881252
949 : 0.0012128425943212283
870 : 0.0012041732647031776
807 : 0.001173451671116225
1124 : 0.001167240470179974
790 : 0.001167240470179974
455 : 0.001163832713867039
29 : 0.0011553622317183186
469 : 0.001138239303333412
879 : 0.0011307172165343333
86 : 0.001109190911689935
714 : 0.0011063136947624078
121 : 0.0011063136947624078
391 : 0.0010864729526577218
831 : 0.0010610257433206162
451 : 0.001054422380052007
994 : 0.001050852020256888
223 : 0.0010477572943916188
1017 : 0.001044685552826994
486 : 0.001041389832846773
1073 : 0.0010295758207278802
