474,684,764,1224,830,1219,797,544,1220,219,177,514,960,524,518,1165,1230,1197,1050,561,864,565,865,829,1140,1003,459,828,290,685,844,1073,1225,1229,1038,542,7,260,1223,831,833,388,1095,1226,428,314,758,663,919,729,1084,966,95,1007,1127,963,923,683,374,992,507,872,1006,66,181,1103,408,546,1146,1119,172,1186,989,861,1086,1139,1204,816,1154,1206,572,80,1055,1157,144,887,681,71,320,1126,83,107,1193,447,1071,169,1017,702,26,490,122,1147,554,794,1181,321,1122,971,1222,991,957,889,204,451,899,882,455,845,843,858,1120,159,836,1044,443,678,125,178,588,894,419,550,835,255,103,834,67,1101,947,510,568,893,993,86,359,1028,394,30,153,491,403,587,945,1106,866,809,1043,6,900,938,1132,917,832,1228,1034,131,927,654,525,1025,837,869,430,1014,1153,583,577,1089,1029,18,884,916,1059,545,863,1142,1208,881,176,733,360,608,903,494,922,1019,469,285,331,920,370,1136,420,1116,391,1156,918,150,234,51,173,584,1024,709,941,464,438,1131,1064,1107,536,1023,527,1001,892,94,189,149,480,879,29,21,1069,994,1027,227,1042,958,33,552,949,113,424,465,326,604,1112,121,714,570,41,179,1105,790,1124,482,1063,842,407,1180,1167,79,1176,167,933,163,65,851,1088,857,309,870,1040,333,1171,538,501,689,897,856,637,276,1080,594,1143,444,981,351,267,50,147,980,965,969,974,192,909,282,466,840,1221,868,1200,1078,207,1010,847,1183,364,874,948,69,1144,334,251,859,1166,512,390,1117,1121,223,225,1102,789,1033,1008,901,807,838,907,387,1004,1212,988,591,1087,871,1072,562,1065,508,100,504,193,16,102,984,11,959,486,64,88,862,485,325,398,1214,90,1011,682,283,503,471,233,804,141,1189,586,513,174,261,12,1077,814,442,599,671,1161,1114,961,32,1215,967,848,218,687,597,668,341,145,1188,1145,39,520,409,397,477,896,990,237,1032,1134,47,551,448,875,1164,202,718,707,183,1198,1155,495,1009,1138,335,885,328,1218,935,322,1216,1151,614,140,1170,45,515,559,478,496,368,1213,581,1083,166,929,1035,788,205,1187,695,338,1227,258,760,1217,293,1129,982,942,1013,1061,27,385,529,1168,996,953,962,427,1162,401,1185,1205,1115,78,1210,332,1100,114,964,1026,38,590,995,972,1062,418,934,256,1081,1109,717,1016,997,915,904,575,55,1135,812,973,1211,97,375,89,280,605,386,460,624,446,1201,231,1163,224,659,1051,1021,951,1172,1202,806,123,461,1148,292,243,1041,888,191,493,324,533,1098,902,1005,143,284,623,987,1012,498,1137,108,1,911,316,1175,928,610,688,906,567,1070,295,476,1076,1141,589,1067,1045,468,1082,44,470,287,1174,1182,977,1152,416,432,517,532,746,952,257,924,985,101,296,473,484,810,1196,1199,1195,93,954,1192,393,1046,450,437,607,1190,1068,49,73,1002,317,1030,117,726,99,580,396,161,516,1194,939,190,766,883,849,940,137,421,1130,436,638,216,19,142,556,208,417,1128,13,946,68,1057,603,509,1111,647,820,199,54,454,156,535,629,457,1149,61,187,1150,1036,85,1207,905,932,1160,1118,1158,411,1133,132,211,979,914,217,1052,986,201,238,1053,349,357,555,1085,560,641,1123,200,175,632,17,1075,355,57,1113,1179,600,311,978,1209,274,1159,801,761,895,1039,1184,72,1178,281,128,609,619,56,489,531,1079,781,1177,1037,343,890,679,228,367,579,76,268,1018,392,644,921,999,134,1074,627,1091,1015,170,74,59,165,937,1173,931,186,111,148,891,116,350,936,249,645,956,1000,543,1066,115,479,955,1104,422,77,312,112,245,1096,48,277,1020,1058,748,943,1125,1056,345,1108,182,998,272,352,537,1022,1049,944,950,930,656,1090,898,196,304,606,1031,365,1203,526,60,1110,1047,643,968,1097,203,975,1099,327,236,970,593,912,666,262,23,913,634,631,1094,1093,8,222,983,1048,120,1054,435,880,785,908,926,910,1169,1060,976,886,1092,
Laplacian Score information
1004 : 0.989038632705
1212 : 0.98909408413
988 : 0.989111592648
591 : 0.989393188329
1087 : 0.989591275371
871 : 0.989643739307
1072 : 0.989818549961
562 : 0.989923743672
1065 : 0.990123138023
508 : 0.990172578318
100 : 0.990382777101
504 : 0.99044845249
193 : 0.990507279351
16 : 0.990673279658
102 : 0.990731214666
984 : 0.990778444052
11 : 0.990809622416
959 : 0.990817219773
486 : 0.99086162081
64 : 0.990897867887
88 : 0.990969111851
862 : 0.991189050951
485 : 0.991214324445
325 : 0.991232774361
398 : 0.991285228764
1214 : 0.99136432985
90 : 0.991413026492
1011 : 0.991488229578
682 : 0.991506247289
283 : 0.991539480802
503 : 0.991543579225
471 : 0.991680280214
233 : 0.991734247226
804 : 0.991743973591
141 : 0.991760256903
1189 : 0.991781891079
586 : 0.991782891897
513 : 0.991799030978
174 : 0.991829107672
261 : 0.991844085835
12 : 0.991861390095
1077 : 0.991865486277
814 : 0.991882022909
442 : 0.991921257547
599 : 0.991922589462
671 : 0.992019398863
1161 : 0.992030352535
1114 : 0.99207577378
961 : 0.992091743118
32 : 0.992123730812
1215 : 0.99216742726
967 : 0.992175540239
848 : 0.992201667484
218 : 0.99223702585
687 : 0.992271581035
597 : 0.992320784974
668 : 0.99234626894
341 : 0.992390405769
145 : 0.992421755306
1188 : 0.992425800032
1145 : 0.992449399844
39 : 0.992509527514
520 : 0.992536932137
409 : 0.992584829801
397 : 0.992592076924
477 : 0.992630791242
896 : 0.992645777646
990 : 0.992650460391
237 : 0.992654317986
1032 : 0.992656639728
1134 : 0.9926657688
47 : 0.992680154661
551 : 0.992684294457
448 : 0.992686475759
875 : 0.992700869299
1164 : 0.99271295524
202 : 0.992763792951
718 : 0.992790648663
707 : 0.9928091974
183 : 0.992811635627
1198 : 0.992876266942
1155 : 0.99288767643
495 : 0.992896100182
1009 : 0.992911967514
1138 : 0.992919666077
335 : 0.992953480435
885 : 0.9929693025
328 : 0.993011172761
1218 : 0.993022730047
935 : 0.99306584757
322 : 0.9930671374
1216 : 0.993082080701
1151 : 0.993102763084
614 : 0.99310889568
140 : 0.993134432319
1170 : 0.993138758636
45 : 0.993146182401
515 : 0.993154521075
559 : 0.993161542436
478 : 0.993162620118
496 : 0.993164896165
368 : 0.993209685124
1213 : 0.993233277715
581 : 0.993249202502
1083 : 0.99326810464
166 : 0.993293687078
929 : 0.99330393735
1035 : 0.993308476557
788 : 0.993344975297
205 : 0.993351262069
1187 : 0.99336150749
695 : 0.993374645557
338 : 0.993375155196
1227 : 0.993394255423
258 : 0.993397555029
760 : 0.99340570281
1217 : 0.993442002694
293 : 0.993460334414
1129 : 0.993465150386
982 : 0.99347053022
942 : 0.993493496337
1013 : 0.993495252065
1061 : 0.993506508309
27 : 0.99361452255
385 : 0.993624095041
529 : 0.993672732279
1168 : 0.993673877648
996 : 0.993699951282
953 : 0.993704808077
962 : 0.993711478437
427 : 0.993711622494
1162 : 0.993711959217
401 : 0.993720121671
1185 : 0.993764884681
1205 : 0.993774001057
1115 : 0.993781908993
78 : 0.993785696497
1210 : 0.993814008807
332 : 0.993826493241
1100 : 0.993829372617
114 : 0.99384523349
964 : 0.993850696223
1026 : 0.99385620485
38 : 0.993862940036
590 : 0.993867617647
995 : 0.993889106145
972 : 0.993901585476
1062 : 0.99390895408
418 : 0.993910599406
934 : 0.99391232092
256 : 0.993914180625
1081 : 0.993942722471
1109 : 0.993948403683
717 : 0.993954647869
1016 : 0.993955830364
997 : 0.993963723274
915 : 0.993979468767
904 : 0.993984055891
575 : 0.994004770029
55 : 0.994008335417
1135 : 0.994009852373
812 : 0.994030190486
973 : 0.994043061405
1211 : 0.994047072475
97 : 0.994099300457
375 : 0.994116046317
89 : 0.994136711022
280 : 0.994177957071
605 : 0.994179683521
386 : 0.994180807768
460 : 0.994202050938
624 : 0.994274759079
446 : 0.994304425447
1201 : 0.994305286696
231 : 0.994329335043
1163 : 0.994344357907
224 : 0.994358356485
659 : 0.994416905591
1051 : 0.994418855536
1021 : 0.994433057874
951 : 0.994460525781
1172 : 0.994494318234
1202 : 0.994549598977
806 : 0.994553542017
123 : 0.994570951699
461 : 0.994574062636
1148 : 0.994574818046
292 : 0.99460105902
243 : 0.994612208922
1041 : 0.994621748666
888 : 0.994642900532
191 : 0.994645497289
493 : 0.994676090238
324 : 0.994707427422
533 : 0.994722320074
1098 : 0.994722617077
902 : 0.994728223711
1005 : 0.994744632091
143 : 0.994749382119
284 : 0.9947525175
623 : 0.994752883054
987 : 0.994753156239
1012 : 0.994763027699
498 : 0.99482823784
1137 : 0.994836109293
108 : 0.994838322632
1 : 0.994842519494
911 : 0.994855155262
316 : 0.994865068022
1175 : 0.994905122821
928 : 0.994938165167
610 : 0.994949787304
688 : 0.994954847113
906 : 0.994961535388
567 : 0.994966307396
1070 : 0.99496810226
295 : 0.994984431296
476 : 0.995002808642
1076 : 0.995044284563
1141 : 0.995074591528
589 : 0.995078011474
1067 : 0.995094136323
1045 : 0.995128155806
468 : 0.995139978663
1082 : 0.99514807476
44 : 0.995164538652
470 : 0.995173945724
287 : 0.99517906343
1174 : 0.995203033087
1182 : 0.995215615399
977 : 0.995222592867
1152 : 0.995243175165
416 : 0.995252038431
432 : 0.995264683165
517 : 0.995267313457
532 : 0.995294398315
746 : 0.995314491065
952 : 0.995319675025
257 : 0.995343480285
924 : 0.995345760674
985 : 0.995375167899
101 : 0.995389961732
296 : 0.995389961732
473 : 0.995389961732
484 : 0.995390391607
810 : 0.995407271162
1196 : 0.9954122979
1199 : 0.995413345676
1195 : 0.99542181073
93 : 0.995427010922
954 : 0.995434229348
1192 : 0.99543500586
393 : 0.995439480779
1046 : 0.995444348797
450 : 0.99544909943
437 : 0.995454797015
607 : 0.995460595795
1190 : 0.995460595795
1068 : 0.995470366658
49 : 0.995482616027
73 : 0.99549300045
1002 : 0.995493857912
317 : 0.995505028847
1030 : 0.99550860254
117 : 0.995510827262
726 : 0.995512907953
99 : 0.995519189828
580 : 0.995519265273
396 : 0.995531262818
161 : 0.995538446502
516 : 0.995538446502
1194 : 0.995538446502
939 : 0.995539554671
190 : 0.99554079056
766 : 0.995541139412
883 : 0.995580256131
849 : 0.995600365419
940 : 0.995600365419
137 : 0.995617161764
421 : 0.995617161764
1130 : 0.995617161764
436 : 0.995627290312
638 : 0.995627290312
216 : 0.995627501284
19 : 0.995633301594
142 : 0.995633584064
556 : 0.99563744258
208 : 0.995649150023
417 : 0.995649150023
1128 : 0.995649150023
13 : 0.995652942056
946 : 0.995652942056
68 : 0.995660342406
1057 : 0.995660342406
603 : 0.995661439585
509 : 0.995683145327
1111 : 0.99569157175
647 : 0.995696006686
820 : 0.995696006686
199 : 0.995698118443
54 : 0.995699143018
454 : 0.995710842962
156 : 0.995711361636
535 : 0.995711361636
629 : 0.995711361636
457 : 0.995714797884
1149 : 0.995718846108
61 : 0.995733666288
187 : 0.995735038934
1150 : 0.995735038934
1036 : 0.995746751646
85 : 0.995751277658
1207 : 0.995751277658
905 : 0.9957513873
932 : 0.995751863312
1160 : 0.995756797148
1118 : 0.99577622189
1158 : 0.995781015479
411 : 0.995781513544
1133 : 0.995788095245
132 : 0.995794803484
211 : 0.995794803484
979 : 0.995805043675
914 : 0.995805213259
217 : 0.995820992586
1052 : 0.995821900283
986 : 0.99584589683
201 : 0.995852099628
238 : 0.995852099628
1053 : 0.995866355096
349 : 0.995871716873
357 : 0.995871716873
555 : 0.995871716873
1085 : 0.995890408715
560 : 0.99589629423
641 : 0.99589629423
1123 : 0.99589629423
200 : 0.99590519672
175 : 0.995905936745
632 : 0.995905936745
17 : 0.995924910796
1075 : 0.995928629635
355 : 0.995929758266
57 : 0.995931357522
1113 : 0.995931357522
1179 : 0.995948448166
600 : 0.995960190584
311 : 0.995963874469
978 : 0.995973561235
1209 : 0.995980824398
274 : 0.995981664528
1159 : 0.995981664528
801 : 0.995987035558
761 : 0.995987121352
895 : 0.995987121352
1039 : 0.995988839559
1184 : 0.995994327195
72 : 0.995996649302
1178 : 0.995998973328
281 : 0.99599901521
128 : 0.996023009657
609 : 0.996023009657
619 : 0.996023377677
56 : 0.996036751027
489 : 0.996036751027
531 : 0.996036751027
1079 : 0.996036751027
781 : 0.996037818993
1177 : 0.996037818993
1037 : 0.996042839287
343 : 0.996050272493
890 : 0.996050272493
679 : 0.996062525318
228 : 0.996065065601
367 : 0.996065065601
579 : 0.996067596201
76 : 0.996069164607
268 : 0.996069164607
1018 : 0.996079272503
392 : 0.99607932735
644 : 0.996094801881
921 : 0.996094801881
999 : 0.996096837982
134 : 0.996098089024
1074 : 0.99610047568
627 : 0.99610056828
1091 : 0.996110565481
1015 : 0.996122109259
170 : 0.996122429491
74 : 0.996124262802
59 : 0.996134364805
165 : 0.996135211235
937 : 0.996139629077
1173 : 0.996139653528
931 : 0.996142413534
186 : 0.996146170967
111 : 0.996148950814
148 : 0.996150526473
891 : 0.996150526473
116 : 0.996160265494
350 : 0.996160265494
936 : 0.996171565847
249 : 0.996194813743
645 : 0.996194813743
956 : 0.996194813743
1000 : 0.996196482371
543 : 0.996199959404
1066 : 0.996199959404
115 : 0.996204307091
